player_feb_id,season_id,games,avg_min,avg_ast,avg_trb,avg_tov,avg_2pa,avg_3pa,fg2_pct,fg3_pct,cluster,cluster_name
2161639,2024-2025,25,19.97133333333333,1.52,3.96,1.08,3.12,0.52,0.4637681159420289,0.15,0,Jugadors equilibrats
1614405,2024-2025,22,28.45909090909091,1.7272727272727273,7.090909090909091,1.7727272727272727,4.681818181818182,3.5454545454545454,0.4005116096025187,0.1367965367965368,1,Interiors físics
1074108,2023-2024,22,20.920454545454547,1.5,4.863636363636363,2.863636363636364,6.227272727272728,1.8636363636363635,0.5131542699724517,0.3508771929824562,1,Interiors físics
2205468,2023-2024,8,7.327083333333333,0.25,1.5,0.75,0.875,1.5,0.9166666666666666,0.0714285714285714,0,Jugadors equilibrats
1748837,2025,12,20.906944444444445,2.333333333333333,2.9166666666666665,1.6666666666666667,4.25,1.8333333333333333,0.5246031746031746,0.24,1,Interiors físics
2118968,2023-2024,9,11.764814814814814,0.0,1.8888888888888888,0.4444444444444444,0.2222222222222222,1.7777777777777777,0.5,0.3261904761904762,0,Jugadors equilibrats
1871316,2024-2025,22,16.16590909090909,1.2272727272727273,2.0,1.0,2.5,2.8181818181818183,0.2936507936507936,0.2648148148148148,0,Jugadors equilibrats
1640608,2025,11,21.3530303030303,1.181818181818182,3.1818181818181817,1.2727272727272727,2.5454545454545454,4.090909090909091,0.3409090909090909,0.1623376623376623,0,Jugadors equilibrats
1760308,2025,12,16.718055555555555,1.1666666666666667,2.1666666666666665,1.0,1.0,2.25,0.2714285714285714,0.106060606060606,0,Jugadors equilibrats
2030989,2023-2024,25,22.948666666666668,0.68,5.4,1.6,6.44,0.12,0.5848961038961039,0.0,1,Interiors físics
1708138,2023-2024,23,26.925362318840577,2.0434782608695654,3.4782608695652173,2.4347826086956523,3.9130434782608696,2.652173913043478,0.5365424430641822,0.5492424242424243,1,Interiors físics
2557720,2024-2025,12,34.288888888888884,1.8333333333333333,8.333333333333334,3.6666666666666665,10.583333333333334,8.0,0.4775523088023088,0.2862119362119362,1,Interiors físics
1951852,2025,11,24.272727272727277,2.363636363636364,6.454545454545454,2.272727272727273,6.363636363636363,4.545454545454546,0.4926073926073926,0.3038961038961039,1,Interiors físics
665758,2024-2025,11,3.8712121212121215,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.7272727272727273,0.1818181818181818,0.4375,0.5,0,Jugadors equilibrats
2063208,2025,12,30.159722222222225,1.1666666666666667,7.833333333333333,2.1666666666666665,5.25,6.5,0.4708333333333334,0.2425595238095238,1,Interiors físics
1678802,2025,12,22.343055555555555,1.4166666666666667,6.833333333333333,1.5833333333333333,5.333333333333333,1.5,0.5484457671957672,0.1166666666666666,1,Interiors físics
1714761,2024-2025,24,26.472222222222225,3.458333333333333,5.125,2.5416666666666665,5.041666666666667,6.0,0.494154341029341,0.2779816801555932,1,Interiors físics
2618452,2024-2025,20,33.5825,3.75,7.95,2.8,9.0,5.7,0.5117857142857143,0.2508928571428571,1,Interiors físics
2373579,2023-2024,16,9.839583333333334,0.0625,0.375,0.3125,0.375,2.5,0.1,0.354421768707483,0,Jugadors equilibrats
2651503,2024-2025,20,18.545,1.2,3.35,1.5,4.15,3.55,0.475563909774436,0.3003527336860669,1,Interiors físics
2180705,2025,11,16.28939393939394,1.2727272727272727,2.0,1.4545454545454546,3.363636363636364,1.181818181818182,0.2166666666666666,0.3125,0,Jugadors equilibrats
2178646,2024-2025,8,9.979166666666668,0.625,0.75,0.375,0.5,1.375,0.0,0.25,0,Jugadors equilibrats
1908267,2024-2025,25,18.954666666666668,0.88,1.84,1.36,6.52,2.36,0.3877142857142857,0.1471861471861472,0,Jugadors equilibrats
2101699,2023-2024,11,20.36818181818182,1.181818181818182,3.5454545454545454,1.818181818181818,3.636363636363636,4.363636363636363,0.5383333333333333,0.3515151515151515,1,Interiors físics
2738788,2024-2025,23,24.37536231884058,0.6956521739130435,6.782608695652174,1.6956521739130437,5.043478260869565,2.5217391304347827,0.5443487671748541,0.2111111111111111,1,Interiors físics
1111987,2023-2024,24,23.80972222222222,1.5833333333333333,2.0,1.2083333333333333,1.2083333333333333,6.0,0.3177083333333333,0.3380621693121693,0,Jugadors equilibrats
2132799,2025,8,12.472916666666666,0.75,2.75,1.375,2.0,1.5,0.3452380952380952,0.0555555555555555,0,Jugadors equilibrats
1659932,2023-2024,24,23.25208333333333,3.25,2.583333333333333,1.3333333333333333,2.2916666666666665,2.208333333333333,0.5444444444444445,0.1349206349206349,1,Interiors físics
1520406,2024-2025,24,12.422222222222222,0.5,2.875,1.2083333333333333,3.2916666666666665,0.625,0.5754658385093168,0.1212121212121212,0,Jugadors equilibrats
2011222,2023-2024,13,9.166666666666666,0.1538461538461538,0.6923076923076923,0.4615384615384615,1.3076923076923077,1.0769230769230769,0.12,0.25,0,Jugadors equilibrats
1990221,2025,11,23.259090909090908,4.909090909090909,5.090909090909091,2.636363636363636,3.8181818181818175,2.909090909090909,0.5992424242424242,0.2444444444444444,1,Interiors físics
2444602,2024-2025,20,23.4125,0.9,4.25,1.2,4.15,4.0,0.4327380952380952,0.2794973544973544,1,Interiors físics
2268025,2023-2024,11,19.318181818181817,1.2727272727272727,2.4545454545454546,3.909090909090909,5.454545454545454,1.0909090909090908,0.3299089799089799,0.1666666666666666,1,Interiors físics
1756269,2024-2025,20,21.070833333333333,2.4,2.6,0.75,1.4,4.5,0.5145833333333333,0.4129166666666666,0,Jugadors equilibrats
2439563,2024-2025,22,26.521212121212123,1.5909090909090908,6.636363636363637,2.3181818181818183,7.363636363636363,2.6818181818181817,0.4761904761904762,0.3888888888888888,1,Interiors físics
2293780,2025,11,11.540909090909093,0.7272727272727273,1.7272727272727273,0.5454545454545454,1.9090909090909087,0.5454545454545454,0.35,0.1,0,Jugadors equilibrats
1587611,2023-2024,25,31.968666666666667,3.56,6.44,1.56,4.88,6.72,0.5811111111111111,0.3660952380952381,1,Interiors físics
